city_development_index,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,Central_city,Experience_index,relevent_experience_Has relevent experience,relevent_experience_No relevent experience,gender_Female,gender_Male,gender_Other,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,target
0.92,0,4,21,2,5,0.020833333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,6,8,1,0.410714286,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.913,0,4,11,2,1,0.133928571,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.698,0,4,16,2,1,0.06547619,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.91,0,4,21,3,1,0.452380952,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,9,3,1,0.026785714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,2,3,2,1,0.327380952,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.91,0,3,21,4,5,0.071428571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.527,0,4,10,1,2,0.053571429,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.926,0,3,5,0,1,0.116071429,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.92,0,3,8,6,1,0.026785714,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.897,0,4,17,6,5,0.273809524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.939,0,5,21,8,5,0.488095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,4,21,4,2,0.035714286,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,6,4,5,0.214285714,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,4,3,1,0.116071429,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,3,9,3,1,0.166666667,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,3,15,6,1,0.041666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.855,0,4,17,8,2,0.0625,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.878,0,4,13,8,3,0.083333333,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,4,5,0.044642857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.804,0,1,6,0,6,0.026785714,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.743,2,2,4,0,1,0.166666667,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,2,3,0,4,6,0.845238095,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.926,0,3,19,3,5,0.017857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.89,2,3,4,2,2,0.297619048,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,1,2,0,6,0.035714286,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.903,0,3,5,0,1,0.113095238,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.897,0,4,16,1,2,0.041666667,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.91,0,4,4,8,1,0.0625,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.91,0,3,21,1,5,0.892857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,21,3,3,0.026785714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,17,0,1,0.047619048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.855,0,4,7,0,1,0.238095238,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,4,21,8,5,0.208333333,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.624,2,4,5,3,2,0.142857143,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.754,0,2,6,0,2,0.095238095,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.767,0,3,8,4,1,0.18452381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.689,0,3,5,5,2,0.363095238,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.698,2,3,2,7,1,0.505952381,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,8,0,1,0.589285714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.939,2,3,15,6,1,0.074404762,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,0,2,0,0,1,0.017857143,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,4,14,8,5,0.047619048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,2,0,1,0.220238095,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.624,0,3,7,4,3,0.071428571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.743,0,1,21,1,1,0.00297619,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.558,0,2,5,0,6,0.113095238,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,4,5,3,1,0.226190476,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.897,2,3,4,0,6,0.041666667,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,5,7,1,0.321428571,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,2,0,0,1,0.125,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.624,2,3,3,2,1,0.601190476,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.92,0,3,21,0,2,0.083333333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.743,0,4,7,1,1,0.050595238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.624,0,3,4,8,2,0.744047619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,4,21,4,2,0.273809524,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.698,0,3,3,0,3,0.169642857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,0,4,4,4,2,0.458333333,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.666,2,3,21,8,1,0.023809524,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,4,19,0,1,0.952380952,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,14,3,3,0.130952381,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,3,15,0,2,0.169642857,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.895,0,5,9,6,5,0.625,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.897,1,3,7,6,2,0.157738095,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.91,0,3,21,8,1,0.119047619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,4,8,7,4,0.023809524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.91,0,3,2,1,2,0.050595238,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,4,21,5,3,0.232142857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,1,1,0,6,0.101190476,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.666,0,3,14,4,2,0.56547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,0,2,0.071428571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.89,1,3,5,0,1,0.041666667,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,2,3,6,0,1,0.607142857,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.689,2,3,16,1,4,0.151785714,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.926,2,4,10,6,2,0.110119048,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.92,2,2,11,0,4,0.023809524,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.939,0,3,21,6,2,0.06547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,18,5,5,0.133928571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.624,0,4,8,4,6,0.482142857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,2,2,4,0,1,0.241071429,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.855,0,4,10,0,1,0.175595238,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.939,0,3,13,1,1,0.110119048,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.91,0,4,9,6,2,0.211309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,4,4,0.104166667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.884,0,3,10,4,4,0.708333333,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,2,5,0,1,0.050595238,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.795,0,4,21,4,5,0.279761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.926,0,3,15,3,6,0.026785714,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,21,2,5,0.05952381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.682,0,3,10,2,1,0.071428571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.698,0,3,4,3,1,0.119047619,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.579,0,3,5,3,1,0.047619048,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.924,0,2,14,1,1,0.113095238,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.92,0,4,21,8,5,0.095238095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,1,4,10,3,1,0.110119048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.887,0,3,9,4,1,0.428571429,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.893,2,1,3,0,1,0.06547619,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,0,3,12,0,1,0.119047619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.925,2,1,5,0,6,0.136904762,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.795,0,3,6,6,1,0.336309524,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.887,2,2,7,0,6,0.348214286,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,3,15,8,5,0.145833333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,4,6,1,0.148809524,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,2,10,8,2,0.214285714,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.769,0,4,9,5,1,0.113095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.527,0,3,11,1,5,0.133928571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,4,3,1,0.3125,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,4,18,0,5,0.163690476,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,3,3,0,1,0.125,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,18,2,4,0.05952381,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.92,0,3,21,7,4,0.068452381,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,21,0,1,0.050595238,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.92,2,5,14,0,1,0.086309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.624,2,3,3,3,1,0.255952381,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.647,0,4,6,1,1,0.044642857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,16,8,1,0.142857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.767,1,2,2,1,1,0.220238095,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.92,2,3,4,0,1,0.083333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,7,0,2,0.023809524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,4,17,2,1,0.032738095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,0,4,1,0.050595238,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.92,0,4,4,0,5,0.410714286,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.924,2,3,6,0,4,0.032738095,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,4,10,6,1,0.18452381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,1,3,13,3,1,0.113095238,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.802,0,3,5,5,4,0.196428571,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.878,0,4,16,7,2,0.104166667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,4,3,0.104166667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,6,8,1,0.244047619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.926,0,2,2,0,3,0.19047619,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,3,21,5,5,0.291666667,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.866,2,2,1,0,6,0.110119048,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.878,0,3,10,1,5,0.648809524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,12,0,2,0.133928571,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.893,0,4,16,4,1,0.110119048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,3,5,0.026785714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,21,4,3,0.470238095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.767,1,3,5,0,1,0.12797619,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,1,3,6,0.24702381,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,4,21,8,2,0.529761905,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.693,2,3,11,2,2,0.324404762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,4,0,0,1,0.092261905,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.624,2,2,0,0,6,0.148809524,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.689,2,1,4,0,1,0.125,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.92,0,4,4,3,4,0.160714286,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.92,0,4,21,4,1,0.244047619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,9,3,1,0.05952381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,2,3,8,0,1,0.032738095,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.682,2,3,4,0,6,0.071428571,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,3,21,6,6,0.366071429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.795,1,2,0,3,1,0.029761905,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.897,0,3,18,5,5,0.068452381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,21,3,1,0.267857143,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.926,2,3,21,2,2,0.110119048,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.64,0,3,21,3,6,0.119047619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.878,0,4,11,4,1,0.017857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.762,0,4,9,8,5,0.029761905,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.92,0,4,21,0,3,0.023809524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,9,6,5,0.047619048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.558,2,3,9,0,6,0.110119048,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.682,0,3,6,6,1,0.607142857,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.754,0,3,7,5,5,0.279761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.689,0,3,19,0,6,0.282738095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,11,0,1,0.110119048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,3,11,0,1,0.136904762,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,21,4,5,0.163690476,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,7,5,0.273809524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,2,8,1,0.041666667,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,13,4,1,0.157738095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,21,4,4,0.282738095,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.92,0,1,0,0,6,0.116071429,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,0,4,11,8,1,0.050595238,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.926,0,4,21,2,4,0.461309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,16,8,5,0.279761905,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,2,4,10,0,2,0.142857143,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.924,0,3,9,3,1,0.020833333,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.754,0,3,6,3,1,0.360119048,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,3,5,0.098214286,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.92,0,3,11,4,5,0.229166667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.804,0,4,10,3,2,0.264880952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,4,9,1,1,0.139880952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.887,0,2,16,6,1,0.425595238,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.895,0,3,12,6,5,0.041666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,3,21,0,1,0.148809524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,0,3,5,2,1,0.348214286,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.666,2,4,21,1,6,0.291666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,5,21,4,5,0.267857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.624,0,3,7,8,1,0.267857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.866,0,2,15,4,3,0.041666667,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.913,0,3,15,1,3,0.026785714,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,2,4,2,3,1,0.142857143,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,4,19,4,1,0.607142857,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.897,0,4,6,7,1,0.360119048,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.913,2,3,2,0,2,0.25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.682,0,3,9,0,1,0.083333333,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.579,0,3,13,0,1,0.05952381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.924,0,3,21,2,2,0.220238095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.558,0,3,3,3,1,0.077380952,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,3,2,0,6,0.071428571,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,2,5,1,0.011904762,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.92,0,3,21,0,5,0.017857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,21,0,1,0.12202381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.878,0,1,4,3,2,0.023809524,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,3,21,6,5,0.154761905,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.92,0,3,10,0,1,0.151785714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,14,0,1,0.178571429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.579,0,3,7,4,3,0.029761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.926,0,3,21,8,5,0.232142857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.896,2,2,3,0,6,0.220238095,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,0,3,2,1,6,0.181547619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.91,0,3,3,3,2,0.270833333,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.802,0,3,3,0,6,0.181547619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.556,0,3,6,4,1,0.136904762,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,1,4,21,0,1,0.116071429,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,2,4,10,0,1,0.020833333,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,21,8,5,0.041666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,2,4,3,8,1,0.035714286,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.754,0,3,7,5,2,0.089285714,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,5,14,3,1,0.011904762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,2,8,1,0.273809524,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,0,4,15,6,2,0.333333333,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
